지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2)
185,고산,2019-09-16 20:00,22.9,,4.8,70,95,1001.7,1009.9,,
185,고산,2019-09-16 21:00,22.9,,3.8,90,95,1002.3,1010.5,,
185,고산,2019-09-16 22:00,22.9,,4,110,91,1002.6,1010.8,,
185,고산,2019-09-16 23:00,22.7,,3.2,90,91,1002.7,1010.9,,
185,고산,2019-09-17 00:00,22.3,,2.7,180,91,1002.7,1010.9,,
185,고산,2019-09-17 01:00,23.1,,1.6,20,90,1003.1,1011.3,,
185,고산,2019-09-17 02:00,22.7,,2.6,20,93,1003,1011.2,,
185,고산,2019-09-17 03:00,23,,1.9,360,92,1002.5,1010.7,,
185,고산,2019-09-17 04:00,22.7,,1.5,70,90,1002.8,1011,,
185,고산,2019-09-17 05:00,22.7,,3.3,90,80,1003.2,1011.4,,
185,고산,2019-09-17 06:00,22.4,,4.8,140,78,1003.7,1011.9,,
185,고산,2019-09-17 07:00,22,,5.3,110,75,1004.2,1012.4,.4,.05
185,고산,2019-09-17 08:00,23.2,,7.7,140,66,1004.7,1012.9,1,.56
185,고산,2019-09-17 09:00,24.1,,5.8,110,65,1005.2,1013.3,1,1.25
185,고산,2019-09-17 10:00,25.6,,3.2,90,64,1005.4,1013.5,1,1.9
185,고산,2019-09-17 11:00,25.9,,3.7,90,67,1005.5,1013.6,1,2.4
185,고산,2019-09-17 12:00,26.7,,5.3,140,64,1005,1013.1,1,2.77
185,고산,2019-09-17 13:00,25.4,,3.9,230,68,1005,1013.1,.6,1.86
185,고산,2019-09-17 14:00,24.8,,7.9,70,71,1004.7,1012.8,.8,2.35
185,고산,2019-09-17 15:00,25.4,,5.5,90,72,1003.7,1011.8,1,2.45
185,고산,2019-09-17 16:00,26.7,,4.6,110,65,1003.2,1011.3,1,1.87
185,고산,2019-09-17 17:00,26,,3.2,250,69,1004.2,1012.3,1,1.27
185,고산,2019-09-17 18:00,24.1,,5.5,110,69,1004.8,1012.9,1,.6
185,고산,2019-09-17 19:00,23.5,,9.8,110,66,1004.8,1013,.3,.04
185,고산,2019-09-17 20:00,22.4,,4.9,160,68,1005.7,1013.9,,
185,고산,2019-09-17 21:00,22.6,,5.8,110,76,1006.2,1014.4,,
185,고산,2019-09-17 22:00,22.3,,5.9,90,77,1006.2,1014.4,,
185,고산,2019-09-17 23:00,22.3,,4.7,90,79,1006.3,1014.5,,
185,고산,2019-09-18 00:00,21.9,,4.4,90,87,1006.1,1014.3,,
185,고산,2019-09-18 01:00,21.8,,4.8,110,85,1006,1014.2,,
185,고산,2019-09-18 02:00,21.8,,3.9,110,75,1006.3,1014.5,,
185,고산,2019-09-18 03:00,21.7,,3.1,140,64,1006,1014.2,,
185,고산,2019-09-18 04:00,21.3,,3.4,70,73,1005.7,1014,,
185,고산,2019-09-18 05:00,19.9,,2.4,110,77,1005.7,1014,,
185,고산,2019-09-18 06:00,21.4,,4.3,70,84,1006.3,1014.6,,
185,고산,2019-09-18 07:00,21.7,,4.8,90,89,1006.7,1015,.3,.07
185,고산,2019-09-18 08:00,22.4,,4.6,70,87,1007.4,1015.6,1,.57
185,고산,2019-09-18 09:00,23.2,,6.2,70,84,1007.4,1015.6,.9,1.14
185,고산,2019-09-18 10:00,23.4,,5.5,70,83,1007.8,1016,1,1.77
185,고산,2019-09-18 11:00,24,,6.9,70,76,1007.8,1016,1,2.36
185,고산,2019-09-18 12:00,23.9,,6.9,70,81,1007.6,1015.8,1,2.76
185,고산,2019-09-18 13:00,24.3,,7.7,70,79,1007.3,1015.4,1,2.78
185,고산,2019-09-18 14:00,24.3,,7.6,70,83,1006.8,1014.9,1,2.5
185,고산,2019-09-18 15:00,23.9,,7.8,70,83,1006.7,1014.8,1,2.58
185,고산,2019-09-18 16:00,23.9,,8.6,70,80,1006.7,1014.8,.9,1.54
185,고산,2019-09-18 17:00,23.1,,9.5,50,83,1006.6,1014.8,.9,1.07
185,고산,2019-09-18 18:00,22.5,,9.6,70,82,1007.1,1015.3,1,.54
185,고산,2019-09-18 19:00,21.8,,13.4,50,83,1006.1,1014.3,.3,.03
185,고산,2019-09-18 20:00,21.6,,12,70,78,1006.8,1015.1,,
185,고산,2019-09-18 21:00,21.3,,10.9,70,70,1007.6,1015.9,,
185,고산,2019-09-18 22:00,20.4,,9.4,70,76,1008.1,1016.4,,
185,고산,2019-09-18 23:00,20.1,,8.3,90,72,1008.2,1016.5,,
185,고산,2019-09-19 00:00,19.6,,5.6,110,73,1008.2,1016.5,,
185,고산,2019-09-19 01:00,19.4,,7.8,90,72,1007.6,1015.9,,
185,고산,2019-09-19 02:00,19.5,,7.6,90,75,1007.3,1015.6,,
185,고산,2019-09-19 03:00,20,,6.5,90,77,1007.1,1015.4,,
185,고산,2019-09-19 04:00,19.7,,5.5,90,75,1007.3,1015.6,,
185,고산,2019-09-19 05:00,18.3,,2.8,160,84,1007.6,1015.9,,
185,고산,2019-09-19 06:00,20.1,,5.4,90,83,1008.1,1016.4,,
185,고산,2019-09-19 07:00,21.1,,6.2,70,86,1008.5,1016.8,.3,.05
185,고산,2019-09-19 08:00,21.9,,6.2,90,82,1008.4,1016.7,1,.49
185,고산,2019-09-19 09:00,23.5,,5,110,82,1008.4,1016.6,1,1.29
185,고산,2019-09-19 10:00,23.8,,5.3,90,76,1008.5,1016.7,1,1.89
185,고산,2019-09-19 11:00,25.9,,6.9,110,65,1007.8,1016,1,2.49
185,고산,2019-09-19 12:00,25.3,,1.2,360,67,1008.3,1016.5,.8,2.39
185,고산,2019-09-19 13:00,25.9,,5.8,70,55,1007.8,1016,.9,2.52
185,고산,2019-09-19 14:00,25.8,,,,56,1007,1015.1,,
185,고산,2019-09-19 15:00,26.2,,5.2,110,49,1006.9,1015,1,2.52
185,고산,2019-09-19 16:00,25.4,,5.3,140,50,1006.7,1014.9,1,1.95
185,고산,2019-09-19 17:00,24.7,,4.3,140,52,1006.8,1014.9,1,1.28
185,고산,2019-09-19 18:00,23.3,,4.9,110,60,1007.1,1015.3,1,.57
185,고산,2019-09-19 19:00,21.9,,3,140,65,1007.2,1015.4,.3,.05
185,고산,2019-09-19 20:00,21.5,,3.1,110,68,1007.2,1015.5,,
185,고산,2019-09-19 21:00,21.5,,5.7,110,69,1007,1015.3,,
185,고산,2019-09-19 22:00,21.6,,5.9,110,70,1007,1015.3,,
185,고산,2019-09-19 23:00,21.1,,3.8,90,72,1007.1,1015.4,,
185,고산,2019-09-20 00:00,20.8,,4.5,90,75,1006.3,1014.6,,
185,고산,2019-09-20 01:00,21,,6.9,110,75,1006.5,1014.8,,
185,고산,2019-09-20 02:00,20.8,,5.8,90,77,1006.3,1014.6,,
185,고산,2019-09-20 03:00,20.6,,7.6,110,78,1005.5,1013.8,,
185,고산,2019-09-20 04:00,20.5,,5.8,90,75,1005.4,1013.7,,
185,고산,2019-09-20 05:00,20.4,,8.1,110,73,1004.8,1013.1,,
185,고산,2019-09-20 06:00,20.3,,5.6,110,76,1005.2,1013.5,,
185,고산,2019-09-20 07:00,20.7,,8.6,110,76,1004.9,1013.2,.5,.06
185,고산,2019-09-20 08:00,22.6,,3.9,140,67,1005.6,1013.8,1,.63
185,고산,2019-09-20 09:00,22.1,,6.5,110,73,1005.5,1013.7,.8,1.14
185,고산,2019-09-20 10:00,22.8,,3.9,230,68,1005.3,1013.5,.1,.93
185,고산,2019-09-20 11:00,24.8,,3.2,360,61,1005.4,1013.5,.5,1.51
185,고산,2019-09-20 12:00,25.8,,3.8,90,62,1004.8,1012.9,1,3.02
185,고산,2019-09-20 13:00,25.6,,3.7,270,59,1004.5,1012.6,1,2.95
185,고산,2019-09-20 14:00,25,,7.4,90,72,1003.7,1011.9,1,2.74
185,고산,2019-09-20 15:00,25.5,,1.9,230,69,1003.6,1011.7,.8,1.96
185,고산,2019-09-20 16:00,24.9,,6.8,110,68,1003.5,1011.7,.8,1.43
185,고산,2019-09-20 17:00,24.6,,5.9,110,68,1003.9,1012,0,.54
185,고산,2019-09-20 18:00,23.6,,5.1,110,72,1004.2,1012.3,0,.13
185,고산,2019-09-20 19:00,23.4,,5.7,90,72,1004.2,1012.4,0,0
185,고산,2019-09-20 20:00,22.2,.3,6.4,360,82,1004.8,1013,,
185,고산,2019-09-20 21:00,22,0,5.7,110,80,1004.6,1012.8,,
185,고산,2019-09-20 22:00,22.5,,5.7,90,78,1005.3,1013.5,,
185,고산,2019-09-20 23:00,22.4,,6.8,200,69,1004.7,1012.9,,
185,고산,2019-09-21 00:00,20.8,.4,2.3,180,87,1005.1,1013.4,,
185,고산,2019-09-21 01:00,21.3,0,3.3,340,88,1004.7,1013,,
185,고산,2019-09-21 02:00,21.3,.2,3.4,50,85,1004.5,1012.8,,
185,고산,2019-09-21 03:00,20.5,,4.1,160,85,1003.9,1012.2,,
185,고산,2019-09-21 04:00,21.5,,6.9,140,77,1002.9,1011.1,,
185,고산,2019-09-21 05:00,21.3,,5,140,78,1002.8,1011,,
185,고산,2019-09-21 06:00,21.5,,7.3,140,76,1002.9,1011.1,,
185,고산,2019-09-21 07:00,21,0,9.8,140,80,1002,1010.2,0,.01
185,고산,2019-09-21 08:00,20.8,0,10.5,140,84,1002.1,1010.4,0,.1
185,고산,2019-09-21 09:00,19.4,.6,11.8,140,93,1002.4,1010.6,0,.13
185,고산,2019-09-21 10:00,19,6.3,10.7,140,96,1002.4,1010.7,0,.11
185,고산,2019-09-21 11:00,19.6,.3,11.4,140,91,1002.1,1010.3,0,.17
185,고산,2019-09-21 12:00,18.5,6.2,10.1,140,97,1002.5,1010.8,0,.15
185,고산,2019-09-21 13:00,19.1,1.3,9.1,110,96,1001.6,1009.9,0,.23
185,고산,2019-09-21 14:00,19.1,.5,11.4,140,96,1000.1,1008.3,0,.39
185,고산,2019-09-21 15:00,19.2,4.5,11.7,110,100,1000.4,1008.6,0,.16
185,고산,2019-09-21 16:00,19,.9,10,110,100,1000.3,1008.5,0,.09
185,고산,2019-09-21 17:00,19.2,1.4,13,110,98,1000.6,1008.8,0,.03
185,고산,2019-09-21 18:00,18.9,1.1,9.4,140,100,1000.9,1009.2,0,0
185,고산,2019-09-21 19:00,18.9,.6,10.4,110,99,1000.3,1008.6,0,0
185,고산,2019-09-21 20:00,19,1,12.9,110,100,1000.2,1008.4,,
185,고산,2019-09-21 21:00,20.1,1.8,11.3,110,100,1000.2,1008.5,,
